t,u,Wa,Wb,pH
64765,3.18721873834134,-0.000416936249183832,0.00053112256195004,6.91152970404889
64767.597296603,3.18721873834134,-0.000388639594623758,0.000536293025039792,6.77008755054217
64770,17.5853353029049,-0.000362892182652887,0.000540997681661633,6.65928110015557
64772.402703397,17.5853353029049,-0.000369149066344149,0.000539854402122568,6.68505069625856
64775,26.7304359221507,-0.00037571454721328,0.000538654734634378,6.71283005847561
64777.597296603,26.7304359221507,-0.000403248579878119,0.000533623620468447,6.83985121052805
64780,8.43654358686718,-0.000427832986572563,0.000529131472213704,6.97430372633297
64782.402703397,8.43654358686718,-0.000412752092527659,0.000531887105599767,6.88886058859365
64785,12.988064476749,-0.0003968039861806,0.000534801199032397,6.80832692345308
64787.597296603,12.988064476749,-0.000391857205681505,0.000535705091961839,6.78494713734062
64790,10.3996607197447,-0.000387391494576803,0.000536521082219181,6.76439316544806
64792.402703397,10.3996607197447,-0.000377424322556752,0.000538342318539874,6.72019923867934
64795,7.09771674922561,-0.000366901592467444,0.000540265068362285,6.67571911837591
64797.597296603,7.09771674922561,-0.000348816904811243,0.000543569565359185,6.60346910374284
64800,11.3254042348477,-0.000332413332209013,0.000546566883169311,6.5414936865964
64802.402703397,11.3254042348477,-0.000325728797498916,0.000547788304589195,6.517000375243
64805,26.0689750854247,-0.000318677227428811,0.000549076791985997,6.49155960107979
64807.597296603,26.0689750854247,-0.000346828767300739,0.000543932844756528,6.59579771900225
64810,21.2642607331575,-0.00037197779490375,0.000539337527006562,6.69692175025843
64812.402703397,21.2642607331575,-0.000385918800080587,0.000536790178077104,6.75772233683063
64815,28.4301421784005,-0.000400501956892921,0.000534125492968475,6.82626021171482
64817.597296603,28.4301421784005,-0.000430961057818973,0.00052855990016135,6.99346902140848
64820,15.3995923769658,-0.000458120359064844,0.000523597258222982,7.19081218691678
64822.402703397,15.3995923769658,-0.00045711284874288,0.000523781354011452,7.18218417441217
64825,10.949079664866,-0.000456053687341256,0.000523974887664754,7.17325241476822
64827.597296603,10.949079664866,-0.000444890778270578,0.000526014613216115,7.0866262024735
64830,1.18192740305417,-0.000434796913493991,0.000527858999277708,7.01777317845938
64832.402703397,1.18192740305417,-0.000403964003007347,0.000533492895867227,6.84343106161706
64835,4.65386313137313,-0.000371155554164672,0.000539487769692784,6.69345628840361
64837.597296603,4.65386313137313,-0.000347174809016799,0.000543869614811209,6.59712950365428
64840,7.47764898812289,-0.000325380325328804,0.000547851978635517,6.51573398902376
64842.402703397,7.47764898812289,-0.000310296644757056,0.000550608121185452,6.46178429717238
64845,6.84654338138483,-0.000294332557475347,0.000553525134710016,6.40617705792396
64847.597296603,6.84654338138483,-0.000277184160167107,0.000556658549479682,6.34759583653112
64850,19.8546109347859,-0.000261626691264602,0.000559501264280458,6.29502882560099
64852.402703397,19.8546109347859,-0.00027583035618123,0.000556905921250253,6.34300579631113
64855,6.44598094580974,-0.000290705978984509,0.000554187795739051,6.39370702124631
64857.597296603,6.44598094580974,-0.000272655887744777,0.000557485971158466,6.33225727178078
64860,7.6017562242233,-0.000256275087047923,0.000560479128006879,6.27700054605045
64862.402703397,7.6017562242233,-0.000242862273407717,0.000562929963942597,6.23179342476744
64865,22.7168605209872,-0.000228668079528555,0.000565523576391912,6.18370108554839
64867.597296603,22.7168605209872,-0.000252045265136632,0.000561252015770771,6.2627538534148
64870,22.2747762325568,-0.000272985125097273,0.00055742581176488,6.33337117323373
64872.402703397,22.2747762325568,-0.000292248871503009,0.000553905873054467,6.39900606290813
64875,2.16414058216109,-0.000312382761127905,0.000550226938750143,6.46915338443914
64877.597296603,2.16414058216109,-0.000283468739900223,0.00055551020922357,6.36896080624258
64880,12.7107643814342,-0.000257137810380079,0.000560321488200514,6.27990628137942
64882.402703397,12.7107643814342,-0.000255342611836986,0.000560649513119013,6.27385995253232
64885,29.8169587644827,-0.000253451069966652,0.000560995142225187,6.2674891096753
64887.597296603,29.8169587644827,-0.000293037081272404,0.00055376184862532,6.40171666429358
64890,13.6259546613442,-0.000328295561758161,0.000547319296500812,6.52635945397055
64892.402703397,13.6259546613442,-0.000326798582018341,0.00054759282984287,6.52089435214537
64895,21.4199932112452,-0.000325222488598375,0.00054788081911159,6.51516071957332
64897.597296603,21.4199932112452,-0.000342192576969805,0.00054477998557072,6.57808958940618
64900,5.82590139742284,-0.000357409119814377,0.000541999565964422,6.63720739915868
64902.402703397,5.82590139742284,-0.000338035617659105,0.000545539559626938,6.56241437202723
64905,25.9247864856966,-0.000317502426228364,0.000549291455745331,6.48735717184863
64907.597296603,25.9247864856966,-0.00034535903431062,0.000544201399477752,6.59015712869145
64910,27.8864651023813,-0.000370247449049925,0.000539653701816219,6.68964316352638
64912.402703397,27.8864651023813,-0.000398442802838321,0.000534501748755622,6.81622422564352
64915,27.8189757223329,-0.000427772748348952,0.000529142479151319,6.9739400989667
64917.597296603,27.8189757223329,-0.00045577898034769,0.000524025083081578,7.17095844055559
64920,3.5249652497121,-0.000480763309928254,0.000519459859526818,7.43206440936008
64922.402703397,3.5249652497121,-0.000454211368811957,0.000524311522510922,7.15804032095753
64925,24.0909519112161,-0.00042601471442295,0.000529463713221782,6.96341484206622
64927.597296603,24.0909519112161,-0.00044566412385922,0.000525873304821737,7.09223519381798
64930,16.6287718092225,-0.00046324555614221,0.000522660764396113,7.23686817625186
64932.402703397,16.6287718092225,-0.000464679074038516,0.000522398827022719,7.25045946691491
64935,29.7677976031638,-0.000466184513788282,0.000522123747838237,7.26510136283279
64937.597296603,29.7677976031638,-0.000497014129459006,0.000516490453288933,7.71287650873268
64940,27.3743163735486,-0.000524474535551609,0.000511472792426231,8.61646126830375
64942.402703397,27.3743163735486,-0.000546054927075582,0.000507529548266388,9.0302486055871
64945,0.1352902316187,-0.00056851339381657,0.000503425859150411,9.26544329330894
64947.597296603,0.1352902316187,-0.000530725193089011,0.00051033065055164,8.77150227824584
64950,23.8229228154863,-0.00049625633733729,0.000516628919699742,7.6960109864644
64952.402703397,23.8229228154863,-0.000511591702818969,0.000513826788408125,8.16068147881306
64955,11.8637598780281,-0.000527598847585659,0.000510901907270224,8.6990250930322
64957.597296603,11.8637598780281,-0.00051670382031667,0.000512892684527535,8.35888024108868
64960,14.2122700178122,-0.000506859429092606,0.000514691485914359,7.98757604833189
64962.402703397,14.2122700178122,-0.000502114334527788,0.000515558526088763,7.84100371688205
64965,5.62218936887672,-0.000497120952088157,0.000516470934286784,7.71529466534862
64967.597296603,5.62218936887672,-0.000472915612533906,0.000520893818075907,7.33583239975971
64970,22.1367227109786,-0.00045093420055566,0.000524910338087234,7.13193125375078
64972.402703397,22.1367227109786,-0.000464249262707033,0.000522477363643374,7.24634932639557
64975,21.8986034169321,-0.000478167387778559,0.000519934195446298,7.39827406191117
64977.597296603,21.8986034169321,-0.000491067727943125,0.000517577000445578,7.59252717857843
64980,9.82762837774476,-0.000502630629124346,0.000515464186945275,7.85557469621837
64982.402703397,9.82762837774476,-0.000488890357148282,0.000517974857206475,7.55435896066481
64985,22.9501447560965,-0.000474377158740171,0.000520626759272286,7.35249186986866
64987.597296603,22.9501447560965,-0.000489752184007633,0.00051781738120674,7.56914312431351
64990,13.0829157135835,-0.000503521628269607,0.000515301380484048,7.88148834789086
64992.402703397,13.0829157135835,-0.000496522883644631,0.000516580215431877,7.70188630437916
64995,14.5643981986513,-0.000489150865769739,0.000517927256165552,7.55878490340619
64997.597296603,14.5643981986513,-0.000485307047834032,0.000518629611941149,7.49694079624856
65000,13.8405247329923,-0.000481841428741288,0.000519262861909416,7.44675523892238
65002.402703397,13.8405247329923,-0.000476957107459314,0.000520155342073576,7.38322451941303
65005,27.6991874015421,-0.000471815591698849,0.00052109481770694,7.32362497637407
65007.597296603,27.6991874015421,-0.000497839741912074,0.000516339594511419,7.73183633628053
65010,0.242657717430339,-0.00052105807508123,0.000512097059960139,8.51258908038493
65012.402703397,0.242657717430339,-0.000486964123616192,0.000518326825293688,7.52272536299072
65015,28.3482568517086,-0.000450656519840132,0.000524961076872894,7.12977176669296
65017.597296603,28.3482568517086,-0.000478952331880515,0.000519790767731266,7.40826691177409
65020,19.1529066670467,-0.000504184351170181,0.000515180285451807,7.90140883137077
65022.402703397,19.1529066670467,-0.000509693032444879,0.000514173720059297,8.08855977435212
65025,2.90235305340139,-0.000515465746642248,0.00051311890965329,8.3116523448425
65027.597296603,2.90235305340139,-0.000484756598539945,0.000518730191949704,7.48864555186643
65030,29.8477685171402,-0.000456807599803703,0.000523837130158758,7.17959569989193
65032.402703397,29.8477685171402,-0.000485918863804516,0.00051851781880014,7.50631563859637
65035,21.445467575195,-0.000516151702755959,0.000512993569367575,8.33795776929661
65037.597296603,21.445467575195,-0.000526764855258486,0.000511054297247484,8.67805283184575
65040,13.9735363023232,-0.000536281140360767,0.000509315448551841,8.88059889521467
65042.402703397,13.9735363023232,-0.000530299604902354,0.0005104084155046,8.76216602000429
65045,13.2246331466477,-0.000524003809438495,0.000511558805138026,8.60303158053174
65047.597296603,13.2246331466477,-0.000516222812665433,0.000512980575917721,8.34066601387364
65050,26.4092957072003,-0.000509199845276133,0.000514263836933254,8.07033725771027
65052.402703397,26.4092957072003,-0.000529368806031972,0.000510578494309965,8.74118613996878
65055,11.0329509158772,-0.000550375464453151,0.00050674008465715,9.08463657434091
65057.597296603,11.0329509158772,-0.000537071446651229,0.000509171041039086,8.89444477661933
65060,0.806043148416115,-0.000525042333656503,0.000511369042382661,8.63230137800739
65062.402703397,0.806043148416115,-0.000492069685279428,0.000517393919317957,7.61104390079765
65065,17.1671954296377,-0.000456973115110021,0.000523806886626601,7.1809977924394
65067.597296603,17.1671954296377,-0.000459923937716853,0.000523267702061846,7.20659304965621
65070,19.0535859200422,-0.000462578874044119,0.000522782582866692,7.23065876973909
65072.402703397,19.0535859200422,-0.000469101450481106,0.000521590755025493,7.29463214696241
65075,13.6185581486759,-0.000475937230355687,0.000520341697563378,7.37086389810036
65077.597296603,13.6185581486759,-0.000470325359730094,0.000521367118072807,7.30751478683281
65080,17.1068047951473,-0.000465261803896031,0.000522292348597404,7.25608112084809
65082.402703397,17.1068047951473,-0.000467640146242902,0.00052185776961588,7.27963905798651
65085,24.0681920405795,-0.000470136802729017,0.000521401571863535,7.30551007569691
65087.597296603,24.0681920405795,-0.000488153979811084,0.000518109410633429,7.54204305169353
65090,24.1036260193696,-0.000504275255006736,0.000515163675186792,7.90418494015158
65092.402703397,24.1036260193696,-0.000519918773309953,0.000512305237140382,8.47458233227036
65095,19.6425075454835,-0.0005362437059229,0.000509322288702476,8.87993388613214
65097.597296603,19.6425075454835,-0.000542242794492532,0.000508226114384217,8.97693092955043
65100,11.6243169417718,-0.000547629645175262,0.000507241810300994,9.0507479302948
65102.402703397,11.6243169417718,-0.000536573692290858,0.000509261992446184,8.88576710802157
65105,9.89484035870751,-0.00052491364019192,0.000511392557699902,8.62874512090626
65107.597296603,9.89484035870751,-0.000509704632261405,0.000514171600500511,8.08899126928452
65110,12.5819087971849,-0.000495940479103009,0.000516686634414365,7.68912695380525
65112.402703397,12.5819087971849,-0.000488086200425939,0.000518121795518312,7.54092360562786
65115,24.1411542865174,-0.00047980949870074,0.000519634143230095,7.41939795809301
65117.597296603,24.1411542865174,-0.00049764218983467,0.000516375691913768,7.72724249963351
65120,20.3800934974011,-0.000513597462296675,0.000513460289063703,8.23889630781406
65122.402703397,20.3800934974011,-0.00052134009556973,0.000512045528196096,8.5217362548168
65125,18.2314108210762,-0.000529445422629423,0.00051056449465895,8.74294290531148
65127.597296603,18.2314108210762,-0.000532564463839933,0.000509994572606148,8.81012181979801
65130,25.3216698278308,-0.000535368358241955,0.000509482235273746,8.86413871055108
65132.402703397,25.3216698278308,-0.000552432313196517,0.000506364250104494,9.10862795477126
65135,1.30479635265879,-0.000570221286767532,0.000503113787013238,9.27963274282844
65137.597296603,1.30479635265879,-0.000535003379914506,0.00050954892538252,8.85741035715639
65140,29.712299136311,-0.000502909433990303,0.000515413242750966,7.86357783469117
65142.402703397,29.712299136311,-0.000530007016398829,0.000510461878293114,8.75565536096908
65145,24.6115839782225,-0.000558151794434632,0.000505319166609846,9.16998618577899
65147.597296603,24.6115839782225,-0.000574186351581913,0.000502389276586468,9.3111803799373
65150,6.89192198537845,-0.00058852740857285,0.000499768828798824,9.41195940664077
65152.402703397,6.89192198537845,-0.000566977882416463,0.000503706433131403,9.25235153283845
65155,2.53280825565234,-0.000544159162287352,0.000507875948998816,9.0044274441289
65157.597296603,2.53280825565234,-0.000512115688043896,0.0005137310440063,8.18099722408637
65160,28.9083527489139,-0.000482943579030137,0.000519061473177197,7.46220632516378
65162.402703397,28.9083527489139,-0.00050914979300086,0.000514272982658993,8.06850178148479
65165,12.6846509951561,-0.000536387146397287,0.000509296078760341,8.88247748969504
65167.597296603,12.6846509951561,-0.000527083744790806,0.000510996028643581,8.68615936684084
65170,10.9292755885652,-0.000518683041085732,0.000512531034428199,8.43150028470914
65172.402703397,10.9292755885652,-0.000506868502478082,0.000514689827993836,7.98788403508062
65175,28.3348170147905,-0.000494401051880607,0.000516967923907991,7.65673700983913
65177.597296603,28.3348170147905,-0.000520942918706442,0.00051211810173326,8.50882412053773
65180,3.26956758427879,-0.000544611158592978,0.000507793358662556,9.01070319742478
65182.402703397,3.26956758427879,-0.000516452472891748,0.000512938611602795,8.34938600352603
65185,21.6223889736563,-0.000486543021927582,0.000518403770458115,7.51605331979448
65187.597296603,21.6223889736563,-0.00049854469444766,0.000516210783133462,7.74853160156444
65190,17.4914802412928,-0.000509304473597193,0.000514244718882707,8.07418253128847
65192.402703397,17.4914802412928,-0.000511252023578429,0.000513888855779809,8.1475879458307
65195,9.3084154088555,-0.000513295791500389,0.000513515411400297,8.22708453975129
65197.597296603,9.3084154088555,-0.000497049169500255,0.000516484050650796,7.71366858740181
65200,26.5377766343475,-0.000482339030720057,0.000519171938346025,7.45367544490157
65202.402703397,26.5377766343475,-0.000503712931180869,0.000515266424951074,7.88718142305585
65205,10.4118934787865,-0.0005259721679369,0.000511199139830537,8.65741807372419
65207.597296603,10.4118934787865,-0.000511889610773557,0.000513772353631053,8.17221623426388
65210,2.69369796509561,-0.000499150199258217,0.000516100143189547,7.76326067060675
65212.402703397,2.69369796509561,-0.000470538200431264,0.000521328227079983,7.30978660675702
65215,2.98169936192301,-0.000440132292917315,0.000526884100201927,7.05320969308815
65217.597296603,2.98169936192301,-0.000410941338213355,0.000532217972922853,6.87926810461578
65220,13.4211758400412,-0.000384375781002308,0.000537072123887123,6.75078758042987
65222.402703397,13.4211758400412,-0.000381034519258206,0.000537682650848338,6.73595545364902
65225,29.7023435727238,-0.000377516064118989,0.000538325555202691,6.72059630084832
65227.597296603,29.7023435727238,-0.00041179662248419,0.000532061692407633,6.88378316252248
65230,7.28842676956599,-0.000442332426736495,0.000526482084102087,7.06843302675857
65232.402703397,7.28842676956599,-0.000424496714543733,0.000529741087436787,6.95445865039883
65235,6.58871609558757,-0.00040561692065344,0.000533190869008833,6.85176694472499
65237.597296603,6.58871609558757,-0.000385513826768671,0.000536864176208465,6.75589692544527
65240,6.55141854032474,-0.000367271987669841,0.000540197388463273,6.677251067865
65242.402703397,6.55141854032474,-0.000349310736765632,0.000543479330667742,6.60538211411543
65245,9.69140723798955,-0.00033028610756192,0.000546955577051752,6.53365645440471
65247.597296603,9.69140723798955,-0.000319212439995556,0.000548978996085211,6.49347740064574
65250,13.4814488903999,-0.000309189128469085,0.000550810490411677,6.45788280164765
65252.402703397,13.4814488903999,-0.000307847809955516,0.000551055580793345,6.45316733385478
65255,22.711500950489,-0.000306435431059502,0.000551313655575122,6.4482131581954
65257.597296603,22.711500950489,-0.000327102590891987,0.000547537280284644,6.52200267582389
65260,22.1964748679644,-0.000345615054019211,0.00054415461866659,6.59113785940461
65262.402703397,22.1964748679644,-0.000362398535036446,0.000541087882670187,6.65727504870649
65265,6.15310587741113,-0.000379941285058171,0.000537882410401813,6.73115537569882
65267.597296603,6.15310587741113,-0.000359344118557,0.000541645996267474,6.64494601199839
65270,5.25048164895292,-0.000340647381455612,0.000545062329066685,6.57224134845459
65272.402703397,5.25048164895292,-0.000320307948073761,0.000548778821040818,6.49740937810025
65275,14.8450739518018,-0.000298740420154405,0.000552719714718107,6.42140638842746
65277.597296603,14.8450739518018,-0.000300857418230811,0.000552332889470202,6.42875182143139
65280,21.1579079326046,-0.000302765691685353,0.000551984203110799,6.43539162556297
65282.402703397,21.1579079326046,-0.000318618580051356,0.000549087508238678,6.49134957827557
65285,10.9586232858517,-0.000335203175006969,0.000546057113394848,6.55183616339305
65287.597296603,10.9586232858517,-0.000327043162186271,0.000547548139304352,6.52178595574334
65290,11.5815653100524,-0.00031966467034631,0.00054889636298343,6.49509947218706
65292.402703397,11.5815653100524,-0.00031384480168706,0.000549959789616638,6.47433424705451
65295,11.3681660505795,-0.000307706711374293,0.000551081362816621,6.45267189827765
65297.597296603,11.3681660505795,-0.000301212539839425,0.000552268000415362,6.42998609854848
65300,24.7668120892564,-0.000295342278737853,0.000553340634930813,6.40965832064689
65302.402703397,24.7668120892564,-0.000319392751936544,0.000548946048860544,6.49412396971395
65305,5.81078413213174,-0.000344476812322877,0.000544362602146257,6.58678345012582
65307.597296603,5.81078413213174,-0.000323786549543604,0.000548143198887486,6.50995457010915
65310,11.8489087381628,-0.00030500011724501,0.00055157592110494,6.44318984588745
65312.402703397,11.8489087381628,-0.000300120029405314,0.00055246762771981,6.42619086556875
65315,4.6091623020401,-0.000294974274865079,0.000553407877877749,6.40838904714738
65317.597296603,4.6091623020401,-0.000272348736531002,0.000557542094896009,6.3312182643073
65320,6.19081038804297,-0.000251785166729477,0.000561299541855917,6.26187768453462
65322.402703397,6.19081038804297,-0.000235229220996112,0.000564324701814264,6.20598136806384
65325,8.95019183817794,-0.000217687703808833,0.000567529948814842,6.14613689634285
65327.597296603,8.95019183817794,-0.000207419114513494,0.000569406261147901,6.11058320100313
65330,5.87422425666555,-0.000198118968028179,0.000571105616244085,6.07792104727131
65332.402703397,5.87422425666555,-0.000181844787248057,0.000574079291130667,6.01939376118332
65335,28.0870817779038,-0.000164597152117616,0.000577230838980189,5.95485869424071
65337.597296603,28.0870817779038,-0.0002035241628473,0.000570117960256486,6.09696354055928
65340,9.58344122841183,-0.000238243488451202,0.000563773924386272,6.21618608605665
65342.402703397,9.58344122841183,-0.000229747057070035,0.000565326421864647,6.18737231744986
65345,28.8967259176526,-0.000220770814273871,0.000566966592152753,6.15672563634135
65347.597296603,28.8967259176526,-0.000259457886466016,0.000559897555832735,6.28772134878259
65350,27.2724979870359,-0.000293940958938248,0.000553596688956033,6.40482805216111
65352.402703397,27.2724979870359,-0.000323550760841679,0.000548186283018767,6.50910126631704
65355,28.8736681122676,-0.000354367982690886,0.000542555253111615,6.62515276713818
65357.597296603,28.8736681122676,-0.000387673918199263,0.000536469476793068,6.76567838763157
65360,29.7399628813099,-0.000417361150031556,0.000531044922590027,6.91387289352339
65362.402703397,29.7399628813099,-0.00044773493246803,0.000525494919473914,7.10751822847597
65365,9.5561461753939,-0.000479281787418213,0.000519730568470105,7.41251765198373
65367.597296603,9.5561461753939,-0.000464388221311374,0.000522451972644112,7.24767480758901
65370,20.148769845324,-0.000450905866663483,0.000524915515354502,7.1317105399441
65372.402703397,20.148769845324,-0.000460065013214376,0.0005232419242565,7.20784621558858
65375,0.374790360394302,-0.0004696550829346,0.000521489593378967,7.30042182576023
65377.597296603,0.374790360394302,-0.000433931718217492,0.000528017090766313,7.01221008782382
65380,29.1015871470336,-0.000401352639073647,0.000533970053363135,6.83044415924732
65382.402703397,29.1015871470336,-0.00043098447980445,0.000528555620414718,6.99361467255728
65385,20.3751801933978,-0.000461777248026266,0.000522929058759371,7.22328287436133
65387.597296603,20.3751801933978,-0.000471813507535721,0.000521095198532446,7.32360210740065
65390,25.6535104362543,-0.00048082023095771,0.000519449458718431,7.4328299498805
65392.402703397,25.6535104362543,-0.000500431583437178,0.000515866004217832,7.79567876346928
65395,28.5499021264491,-0.000520870475796627,0.00051213133875356,8.50644676856644
65397.597296603,28.5499021264491,-0.000546836434065148,0.000507386748592471,9.04052484957723
65400,18.2050392302708,-0.000569987150227635,0.000503156569255709,9.27770989284362
65402.402703397,18.2050392302708,-0.000571664731601018,0.000502850035755339,9.29133531786827
65405,2.09434316125435,-0.000573424130260589,0.000502528552316012,9.30525929445181
65407.597296603,2.09434316125435,-0.000539902080875478,0.000508653817713396,8.94121671298288
65410,9.6255112018555,-0.000509373067414284,0.000514232185181978,8.07670959331785
65412.402703397,9.6255112018555,-0.000495064941137436,0.000516846615755066,7.67047500740694
